poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,days before election,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct,error,Two party %,,Actual 2 party
68334,525,U. New Hampshire,,,University of New Hampshire,357,University of New Hampshire,B-,Online,New Hampshire,8/28/2020,9/1/2020,63,,,,128015,1889,lv,,lv,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1605&context=survey_center_polls,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,53,-0.008888888889,0.5888888889,58,0.58
67827,525,U. New Hampshire,,,University of New Hampshire,357,University of New Hampshire,B-,Online,New Hampshire,7/16/2020,7/28/2020,98,,,,126957,1893,lv,,lv,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1598&context=survey_center_polls,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,54,-0.02674157303,0.606741573,58,0.58
67827,525,U. New Hampshire,,,University of New Hampshire,357,University of New Hampshire,B-,Online,New Hampshire,7/16/2020,7/28/2020,98,,,,126960,1893,lv,,lv,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1598&context=survey_center_polls,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,54,-0.02674157303,0.606741573,58,0.58
67828,525,U. New Hampshire,,,University of New Hampshire,357,University of New Hampshire,B-,Online,New Hampshire,6/18/2020,6/22/2020,134,,,,126958,931,lv,,lv,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1598&context=survey_center_polls,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,51,0.01333333333,0.5666666667,58,0.58
67828,525,U. New Hampshire,,,University of New Hampshire,357,University of New Hampshire,B-,Online,New Hampshire,6/18/2020,6/22/2020,134,,,,126961,932,lv,,lv,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1598&context=survey_center_polls,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,50,0.005287356322,0.5747126437,58,0.58
67829,525,U. New Hampshire,,,University of New Hampshire,357,University of New Hampshire,B-,Online,New Hampshire,5/14/2020,5/18/2020,169,,,,126959,790,lv,,lv,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1598&context=survey_center_polls,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,50,0.01820224719,0.5617977528,58,0.58
67829,525,U. New Hampshire,,,University of New Hampshire,357,University of New Hampshire,B-,Online,New Hampshire,5/14/2020,5/18/2020,169,,,,126962,788,lv,,lv,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1598&context=survey_center_polls,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,52,-0.02465116279,0.6046511628,58,0.58
64585,525,U. New Hampshire,,,University of New Hampshire,357,University of New Hampshire,B-,Live Phone,New Hampshire,2/19/2020,2/25/2020,252,,,,119390,576,lv,,lv,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1577&context=survey_center_polls,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,49,-0.04025316456,0.6202531646,58,0.58
64585,525,U. New Hampshire,,,University of New Hampshire,357,University of New Hampshire,B-,Live Phone,New Hampshire,2/19/2020,2/25/2020,252,,,,119391,576,lv,,lv,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1577&context=survey_center_polls,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,51,-0.04962962963,0.6296296296,58,0.58
64585,525,U. New Hampshire,,,University of New Hampshire,357,University of New Hampshire,B-,Live Phone,New Hampshire,2/19/2020,2/25/2020,252,,,,119392,576,lv,,lv,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1577&context=survey_center_polls,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,52,-0.07,0.65,58,0.58
63148,23,American Research Group,,,American Research Group,9,American Research Group,C+,Live Phone,New Hampshire,12/12/2019,12/16/2019,323,,,,115039,539,rv,,rv,,https://americanresearchgroup.com/nhpoll/senate20/,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,58,-0.04365591398,0.623655914,58,0.58
62978,1102,Emerson College Polling Society,43,7News,Emerson College,88,Emerson College,A-,IVR/Online,New Hampshire,11/22/2019,11/26/2019,343,,,,114002,1184,rv,,rv,,https://emersonpolling.reportablenews.com/pr/new-hampshire-2020-sanders-jumps-to-lead-buttigieg-surges-while-warren-and-biden-falter,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,52,0.01293347874,0.5670665213,58,0.58
59715,23,American Research Group,,,American Research Group,9,American Research Group,C+,Live Phone,New Hampshire,9/20/2019,9/24/2019,406,,,,103376,560,rv,,rv,,https://americanresearchgroup.com/nhpoll/senate20/,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,56,-0.04222222222,0.6222222222,58,0.58
59522,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,New Hampshire,9/6/2019,9/9/2019,421,,,,102338,1041,rv,,rv,,https://emersonpolling.reportablenews.com/pr/new-hampshire-2020-sanders-slips-in-new-hampshire-biden-warren-take-lead,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,49.1,0.02519774011,0.5548022599,58,0.58
58959,1056,Remington,,,Remington Research Group,279,Remington Research Group,B,,New Hampshire,8/12/2019,8/14/2019,447,13472,Don Bolduc,REP,100840,427,lv,,lv,,https://www.wmur.com/article/nh-primary-source-bolduc-campaign-poll-shows-him-tied-with-lewandowski-in-gop-senate-primary/28702621,538,TRUE,REP,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,47,0.05191011236,0.5280898876,58,0.58
58891,801,Gravis Marketing,,,Gravis Marketing,124,Gravis Marketing,B,IVR/Online,New Hampshire,8/2/2019,8/6/2019,455,,,,100837,505,rv,,rv,,http://orlando-politics.com/wp-content/uploads/2019/08/New-Hampshire-August-8-2019-v2.pdf,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,51,0.006966292135,0.5730337079,58,0.58
58891,801,Gravis Marketing,,,Gravis Marketing,124,Gravis Marketing,B,IVR/Online,New Hampshire,8/2/2019,8/6/2019,455,,,,100838,505,rv,,rv,,http://orlando-politics.com/wp-content/uploads/2019/08/New-Hampshire-August-8-2019-v2.pdf,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,52,0.008571428571,0.5714285714,58,0.58
57574,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,New Hampshire,2/21/2019,2/22/2019,620,,,,100818,910,rv,,rv,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,44.1,0.08,0.5,58,0.58
57557,568,YouGov,278,UMass Amherst,YouGov,391,YouGov,B+,Online,New Hampshire,2/7/2019,2/15/2019,627,,,,119933,600,rv,,rv,,https://www.umass.edu/newsoffice/article/new-umass-amherst-polls-shows-shaheen,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,41,0.04753246753,0.5324675325,58,0.58
57557,568,YouGov,278,UMass Amherst,YouGov,391,YouGov,B+,Online,New Hampshire,2/7/2019,2/15/2019,627,,,,119934,600,rv,,rv,,https://www.umass.edu/newsoffice/article/new-umass-amherst-polls-shows-shaheen,538,FALSE,,6286,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Shaheen,13448,Jeanne Shaheen,45,0.06275862069,0.5172413793,58,0.58
72626,1478,Research Co.,,,Research Co.,449,Research Co.,B-,Online,New Jersey,10/31/2020,11/1/2020,2,,,,136298,450,lv,,lv,,https://researchco.ca/2020/11/02/us2020-eight-states-uspoli/,538,FALSE,,6287,2020,U.S. Senate,2,Class II,11/3/2020,general,FALSE,FALSE,DEM,Booker,14564,Cory A. Booker,55,-0.04918390805,0.632183908,58.3,0.583
72304,1522,Swayable,,,Swayable,543,Swayable,C,Online,New Jersey,10/23/2020,10/26/2020,8,,,,135656,363,lv,,lv,,https://www.swayable.com/polls/2020-10-28.html,538,FALSE,,6287,2020,U.S. Senate,2,Class II,11/3/2020,general,FALSE,FALSE,DEM,Booker,14564,Cory A. Booker,61,-0.027,0.61,58.3,0.583
72205,424,Rutgers-Eagleton,,,Rutgers University,295,Rutgers University,B/C,Live Phone,New Jersey,10/18/2020,10/24/2020,10,,,,135439,972,rv,,rv,,https://eagletonpoll.rutgers.edu/wp-content/uploads/2020/10/Rutgers-Eagleton-Poll-2020-Election-October-29-2020.pdf,538,FALSE,,6287,2020,U.S. Senate,2,Class II,11/3/2020,general,FALSE,FALSE,DEM,Booker,14564,Cory A. Booker,59,-0.07992134831,0.6629213483,58.3,0.583
72205,424,Rutgers-Eagleton,,,Rutgers University,295,Rutgers University,B/C,Live Phone,New Jersey,10/18/2020,10/24/2020,10,,,,135440,872,lv,,lv,,https://eagletonpoll.rutgers.edu/wp-content/uploads/2020/10/Rutgers-Eagleton-Poll-2020-Election-October-29-2020.pdf,538,FALSE,,6287,2020,U.S. Senate,2,Class II,11/3/2020,general,FALSE,FALSE,DEM,Booker,14564,Cory A. Booker,61,-0.08004347826,0.6630434783,58.3,0.583
71176,914,Stockton University,,,Stockton University,317,Stockton University,A/B,Live Phone,New Jersey,10/7/2020,10/13/2020,21,,,,133258,721,lv,,lv,,https://stockton.edu/hughes-center/polling/documents/2020-1016-full-poll-results.pdf,538,FALSE,,6287,2020,U.S. Senate,2,Class II,11/3/2020,general,FALSE,FALSE,DEM,Booker,14564,Cory A. Booker,56.6,-0.05872335601,0.641723356,58.3,0.583
68512,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,New Jersey,9/4/2020,9/7/2020,57,,,,128266,500,lv,,lv,,https://emersonpolling.reportablenews.com/pr/new-jersey-2020-biden-and-booker-with-significant-leads-in-the-garden-state,538,FALSE,,6287,2020,U.S. Senate,2,Class II,11/3/2020,general,FALSE,FALSE,DEM,Booker,14564,Cory A. Booker,51.55,-0.06878910102,0.651789101,58.3,0.583
65887,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,New Jersey,4/16/2020,4/19/2020,198,,,,121970,317,rv,,rv,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nj_042320.pdf/,538,FALSE,,6287,2020,U.S. Senate,2,Class II,11/3/2020,general,FALSE,FALSE,DEM,Booker,14564,Cory A. Booker,55,-0.04918390805,0.632183908,58.3,0.583
65887,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,New Jersey,4/16/2020,4/19/2020,198,,,,121971,319,rv,,rv,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nj_042320.pdf/,538,FALSE,,6287,2020,U.S. Senate,2,Class II,11/3/2020,general,FALSE,FALSE,DEM,Booker,14564,Cory A. Booker,58,-0.05436263736,0.6373626374,58.3,0.583
72400,402,Research & Polling,155,Albuquerque Journal,Research & Polling,280,Research & Polling Inc.,A,Live Phone,New Mexico,10/23/2020,10/29/2020,5,,,,136020,1180,lv,,lv,,https://www.abqjournal.com/1513177/lujan-leads-ronchetti-in-race-for-us-senate.html,538,FALSE,,6288,2020,U.S. Senate,2,Class II,11/3/2020,general,FALSE,FALSE,DEM,Lujan,13626,Ben Ray LujÃ¡n,52,-0.01066666667,0.5416666667,53.1,0.531
71528,907,GBAO,,,GBAO,109,GBAO,B/C,Live Phone,New Mexico,10/14/2020,10/17/2020,17,13626,Ben Ray LujÃ¡n,DEM,133973,600,lv,,lv,,https://benraylujan.com/wp-content/uploads/2020/10/Lujan-Poll-Memo-102020.pdf,538,TRUE,DEM,6288,2020,U.S. Senate,2,Class II,11/3/2020,general,FALSE,FALSE,DEM,Lujan,13626,Ben Ray LujÃ¡n,52,-0.02813978495,0.5591397849,53.1,0.531
71528,907,GBAO,,,GBAO,109,GBAO,B/C,Live Phone,New Mexico,10/14/2020,10/17/2020,17,13626,Ben Ray LujÃ¡n,DEM,133974,600,lv,,lv,,https://benraylujan.com/wp-content/uploads/2020/10/Lujan-Poll-Memo-102020.pdf,538,TRUE,DEM,6288,2020,U.S. Senate,2,Class II,11/3/2020,general,FALSE,FALSE,DEM,Lujan,13626,Ben Ray LujÃ¡n,54,-0.02570103093,0.5567010309,53.1,0.531
70593,383,PPP,599,NM Political Report,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,New Mexico,9/30/2020,10/1/2020,33,,,,132094,886,lv,,lv,,https://www.scribd.com/document/479132130/New-Mexico-PPP-poll,538,FALSE,,6288,2020,U.S. Senate,2,Class II,11/3/2020,general,FALSE,FALSE,DEM,Lujan,13626,Ben Ray LujÃ¡n,51,-0.02334782609,0.5543478261,53.1,0.531
68491,402,Research & Polling,155,Albuquerque Journal,Research & Polling,280,Research & Polling Inc.,A,Live Phone,New Mexico,8/26/2020,9/2/2020,62,,,,128236,1123,lv,,lv,,https://www.abqjournal.com/1493963/journal-poll-lujan-leads-ronchetti-in-us-senate-race.html,538,FALSE,,6288,2020,U.S. Senate,2,Class II,11/3/2020,general,FALSE,FALSE,DEM,Lujan,13626,Ben Ray LujÃ¡n,49,-0.01956179775,0.5505617978,53.1,0.531
66817,383,PPP,599,NM Political Report,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,New Mexico,6/12/2020,6/13/2020,143,,,,124680,740,v,,v,,https://nmpoliticalreport.com/2020/06/16/poll-biden-lujan-lead-in-new-mexico-after-primaries/,538,FALSE,,6288,2020,U.S. Senate,2,Class II,11/3/2020,general,FALSE,FALSE,DEM,Lujan,13626,Ben Ray LujÃ¡n,48,-0.05436585366,0.5853658537,53.1,0.531
63224,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,New Mexico,1/3/2020,1/6/2020,302,,,,115419,967,rv,,rv,,https://emersonpolling.reportablenews.com/pr/newmexicopoll,538,FALSE,,6288,2020,U.S. Senate,2,Class II,11/3/2020,general,FALSE,FALSE,DEM,Lujan,13626,Ben Ray LujÃ¡n,53.8,-0.0762234763,0.6072234763,53.1,0.531
71629,441,SoonerPoll.com,"204,205",KWTV-DT Oklahoma City | KOTV-DT Tulsa,SoonerPoll,308,SoonerPoll.com,C+,IVR/Text,Oklahoma,10/15/2020,10/20/2020,14,,,,134193,5466,lv,,lv,,https://www.news9.com/story/5f90b311788f4939f00759e5/news-9news-on-6-exclusive-poll:-inhofe-leads-broyles-by-20-points-in-us-senate-race,538,FALSE,,6289,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Broyles,14510,Abby Broyles,36.9,-0.05849839228,0.3954983923,33.7,0.337
69956,1553,Amber Integrated,,,Amber Integrated,556,Amber Integrated,B/C,Live Phone/Online,Oklahoma,9/17/2020,9/20/2020,44,,,,130278,500,lv,,lv,,https://projects.fivethirtyeight.com/polls/20200924_OK.pdf,538,FALSE,,6289,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Broyles,14510,Abby Broyles,30,-0.05773684211,0.3947368421,33.7,0.337
68569,441,SoonerPoll.com,"204,205",KWTV-DT Oklahoma City | KOTV-DT Tulsa,SoonerPoll,308,SoonerPoll.com,C+,IVR/Live Phone/Online,Oklahoma,9/2/2020,9/8/2020,56,,,,128392,486,lv,,lv,,https://d3nbrdofkhtiou.cloudfront.net/kwtv/production/2020/September/10/news-9--news-on-6-general-election-poll.1599771666459.pdf,538,FALSE,,6289,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Broyles,14510,Abby Broyles,32.8,-0.0270399556,0.3640399556,33.7,0.337
67940,788,DFM Research,,,DFM Research,69,DFM Research,B/C,Live Phone/Text,Oklahoma,7/29/2020,7/30/2020,96,14510,Abby Broyles,DEM,127201,572,lv,,lv,,https://drive.google.com/file/d/1cps1y1Lfd5eHG4Z-IJw_sNIeYUycflgx/view,538,TRUE,DEM,6289,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Broyles,14510,Abby Broyles,34,-0.06776190476,0.4047619048,33.7,0.337
64801,1553,Amber Integrated,,,Amber Integrated,556,Amber Integrated,B/C,Live Phone/Online,Oklahoma,3/5/2020,3/8/2020,240,,,,119943,500,lv,,lv,,https://projects.fivethirtyeight.com/polls/20200311_OK.pdf,538,FALSE,,6289,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Broyles,14510,Abby Broyles,31,-0.01527272727,0.3522727273,33.7,0.337
70076,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B-,Online,Oregon,9/26/2020,9/29/2020,35,,,,130550,944,lv,,lv,,https://civiqs.com/documents/Civiqs_DailyKos_OR_banner_book_2020_09_7b4xvh.pdf,538,FALSE,,6290,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Merkley,14763,Jeff Merkley,55,-0.02611111111,0.6111111111,58.5,0.585
72864,1240,Ã˜ptimus,,,Ã˜ptimus,245,Optimus,B/C,Live Phone,South Carolina,10/31/2020,11/2/2020,1,,,,140394,802,lv,,lv,,https://github.com/optimus-forecasting-and-polling/0ptimus-SC-VA7-November-2020/blob/main/south_carolina_poll_toplines_tl_31_october_2020.pdf,538,FALSE,,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,41.4,0.0009157667387,0.4470842333,44.8,0.448
72724,1515,Data for Progress,,,Data for Progress,522,Data for Progress,B,Online/Text,South Carolina,10/27/2020,11/1/2020,2,,,,136495,880,lv,,lv,,https://filesforprogress.org/datasets/2020/11/2020-election-polls/toplines/dfp_sc_11.2.20.pdf,538,FALSE,,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,46,-0.03621052632,0.4842105263,44.8,0.448
72785,1522,Swayable,,,Swayable,543,Swayable,C,Online,South Carolina,10/23/2020,11/1/2020,2,,,,136587,416,lv,,lv,,https://www.swayable.com/polls/2020-11-02-small.html,538,FALSE,,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,51.9,-0.08213278856,0.5301327886,44.8,0.448
72613,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,South Carolina,10/22/2020,10/31/2020,3,,,,136275,904,lv,,lv,TRUE,https://morningconsult.com/form/2020-u-s-election-tracker/,538,FALSE,,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,44.2,-0.03985871965,0.4878587196,44.8,0.448
72071,1515,Data for Progress,"11,551,452",Crooked Media | Indivisible,Data for Progress,522,Data for Progress,B,Online/Text,South Carolina,10/22/2020,10/27/2020,7,,,,135118,1196,lv,,lv,,https://filesforprogress.org/memos/2020-senate-project/week-6/dfp_psp_sc_10.27.pdf,538,FALSE,DEM,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,46,-0.052,0.5,44.8,0.448
72032,1313,Starboard Communications,,,Starboard Communications,316,Starboard Communications,B/C,IVR/Live Phone/Text,South Carolina,10/26/2020,10/26/2020,8,,,,135037,800,lv,,lv,,https://twitter.com/walter_whetsell/status/1320870398410530817,538,FALSE,,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,42.5,-0.002211864407,0.4502118644,44.8,0.448
72157,1516,East Carolina University,,,East Carolina University,523,East Carolina University,B/C,IVR/Online,South Carolina,10/24/2020,10/25/2020,9,,,,135317,763,lv,,lv,,https://surveyresearch-ecu.reportablenews.com/pr/ecu-poll-of-south-carolina-graham-with-a-narrow-lead-over-harrison-among-likely-voters-trump-ahead-of-biden-as-election-day-nears,538,FALSE,,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,47.44,-0.04248800662,0.4904880066,44.8,0.448
71646,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,South Carolina,10/11/2020,10/20/2020,14,,,,134231,926,lv,,lv,TRUE,https://morningconsult.com/form/2020-u-s-election-tracker/,538,FALSE,,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,47,-0.06286956522,0.5108695652,44.8,0.448
71233,1557,brilliant corners Research & Strategies,,,brilliant corners Research & Strategies,564,brilliant corners Research & Strategies,B/C,Live Phone,South Carolina,10/11/2020,10/16/2020,18,13457,Jaime Harrison,DEM,133369,525,lv,,lv,,https://jaimeharrison.com/wp-content/uploads/2020/10/10.16-Poll.pdf,538,TRUE,DEM,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,47,-0.06286956522,0.5108695652,44.8,0.448
71096,1424,Siena College/NYT Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,South Carolina,10/9/2020,10/14/2020,20,,,,133087,605,lv,,lv,,https://int.nyt.com/data/documenttools/sc100920-crosstabs/7b3ac01b2be42e57/full.pdf,538,FALSE,,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,40,-0.01711627907,0.4651162791,44.8,0.448
71011,1515,Data for Progress,"11,551,452",Crooked Media | Indivisible,Data for Progress,522,Data for Progress,B,Online/Text,South Carolina,10/8/2020,10/11/2020,23,,,,132896,801,lv,,lv,,https://filesforprogress.org/memos/2020-senate-project/week-4/toplines/dfp_psp_sc_week_4_toplines.pdf,538,FALSE,DEM,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,47,-0.05737634409,0.5053763441,44.8,0.448
70761,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,South Carolina,10/2/2020,10/11/2020,23,,,,132381,903,lv,,lv,TRUE,https://morningconsult.com/form/2020-u-s-election-tracker/,538,FALSE,,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,42,-0.01866666667,0.4666666667,44.8,0.448
70790,933,Anzalone Liszt Grove,1413,Lindsey Must Go,ALG Research,14,ALG Research,B/C,Online,South Carolina,9/29/2020,10/5/2020,29,,,,132441,1011,lv,,lv,,https://lindseymustgo.com/wp-content/uploads/2020/10/SC-PUBLIC-POLL-SUMMARY-ALG.pdf,538,FALSE,DEM,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,46,-0.052,0.5,44.8,0.448
70670,907,GBAO,24,DSCC,GBAO,109,GBAO,B/C,Live Phone,South Carolina,9/24/2020,9/28/2020,36,,,,132164,800,lv,,lv,,https://www.dscc.org/news/new-dscc-poll-results-find-jaime-harrison-leading-vulnerable-senator-lindsey-graham-by-1-point-in-south-carolina-senate-race/,538,TRUE,DEM,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,48,-0.05726315789,0.5052631579,44.8,0.448
70082,1515,Data for Progress,"11,551,452",Crooked Media | Indivisible,Data for Progress,522,Data for Progress,B,Online/Text,South Carolina,9/23/2020,9/28/2020,36,,,,130567,824,lv,,lv,,https://filesforprogress.org/memos/2020-senate-project/week-2/dfp_psp_SC_Senate_week2.pdf,538,FALSE,DEM,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,44,-0.04638202247,0.4943820225,44.8,0.448
70082,1515,Data for Progress,"11,551,452",Crooked Media | Indivisible,Data for Progress,522,Data for Progress,B,Online/Text,South Carolina,9/23/2020,9/28/2020,36,,,,130568,824,lv,,lv,,https://filesforprogress.org/memos/2020-senate-project/week-2/dfp_psp_SC_Senate_week2.pdf,538,FALSE,DEM,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,46,-0.04662365591,0.4946236559,44.8,0.448
70070,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,A-,Live Phone,South Carolina,9/23/2020,9/27/2020,37,,,,130527,1123,lv,,lv,,https://poll.qu.edu/Poll-Release?releaseid=3800,538,FALSE,,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,48,-0.052,0.5,44.8,0.448
69993,568,YouGov,133,CBS News,YouGov,391,YouGov,B+,Online,South Carolina,9/22/2020,9/25/2020,39,,,,130364,1080,lv,,lv,,https://www.cbsnews.com/news/trump-biden-opinion-poll-georgia-north-carolina-supreme-court-09-27-2020/,538,FALSE,,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,44,-0.04638202247,0.4943820225,44.8,0.448
69997,1557,brilliant corners Research & Strategies,,,brilliant corners Research & Strategies,564,brilliant corners Research & Strategies,B/C,Live Phone,South Carolina,9/21/2020,9/24/2020,40,13457,Jaime Harrison,DEM,130361,608,lv,,lv,,https://jaimeharrison.com/wp-content/uploads/2020/09/Harrison-Sept-polling-memo-d2-1.pdf,538,TRUE,DEM,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,45,-0.06336363636,0.5113636364,44.8,0.448
69637,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,South Carolina,9/11/2020,9/20/2020,44,,,,129832,764,lv,,lv,TRUE,https://morningconsult.com/2020/09/22/majority-makers-south-carolina-senate-harrison-graham/,538,FALSE,,6292,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Harrison,13457,Jaime Harrison,45,-0.04650549451,0.4945054945,44.8,0.448
