poll_id,cycle,state,HOUSE OR SENATE?,pollster,sponsors,fte_grade,sample_size,population,methodology,seat_number,seat_name,start_date,end_date,election_date,days before election,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct,two-party %,actual two party %,error,cc
54109,2018,California,GOVERNOR,Thomas PartÂ­ners Strategies/Ã˜ptimus,NBC 4 California | KFI AM640,B/C,1040,lv,IVR,,,9/14/2018,9/16/2018,43410,51,,FALSE,,,FALSE,FALSE,,general,135,Newsom,10432,Gavin Newsom,DEM,45.2,0.523754345,0.619,0.095245655,California
54090,2018,California,GOVERNOR,Ipsos,Reuters | U. Virginia Center for Politics,B-,1021,lv,Online,,,9/5/2018,9/14/2018,43410,53,,FALSE,,,FALSE,FALSE,,general,135,Newsom,10432,Gavin Newsom,DEM,52.2,0.569247546,0.619,0.049752454,California
54090,2018,California,GOVERNOR,Ipsos,Reuters | U. Virginia Center for Politics,B-,2000,a,Online,,,9/5/2018,9/14/2018,43410,53,,FALSE,,,FALSE,FALSE,,general,135,Newsom,10432,Gavin Newsom,DEM,45,0.608108108,0.619,0.010891892,California
55930,2018,California,GOVERNOR,Thomas PartÂ­ners Strategies/Ã˜ptimus,NBC 4 California | KFI AM640,B/C,1227,lv,IVR,,,9/7/2018,9/9/2018,43410,58,,FALSE,,,FALSE,FALSE,,general,135,Newsom,10432,Gavin Newsom,DEM,47.9,0.546803653,0.619,0.072196347,California
53878,2018,California,GOVERNOR,Probolsky Research,,B/C,900,lv,Live Phone/Online,,,8/29/2018,9/2/2018,43410,65,,FALSE,,,FALSE,FALSE,,general,135,Newsom,10432,Gavin Newsom,DEM,43.8,0.530909091,0.619,0.088090909,California
53426,2018,California,GOVERNOR,PPIC,,A/B,1020,lv,Live Phone,,,7/8/2018,7/17/2018,43410,112,,FALSE,,,FALSE,FALSE,,general,135,Newsom,10432,Gavin Newsom,DEM,55,0.639534884,0.619,-0.020534884,California
52745,2018,California,GOVERNOR,SurveyUSA,KGTV-TV (California) | KPIX-TV (California) | KABC-TV (California) | San Diego Union-Tribune | KFSN-TV Fresno,A,559,lv,Online,,,6/26/2018,6/27/2018,43410,132,,FALSE,,,FALSE,FALSE,,general,135,Newsom,10432,Gavin Newsom,DEM,58,0.666666667,0.619,-0.047666667,California
52723,2018,California,GOVERNOR,USC Dornsife,LA Times,B/C,893,a,Online,,,6/6/2018,6/17/2018,43410,142,,FALSE,,,FALSE,FALSE,,general,135,Newsom,10432,Gavin Newsom,DEM,37,0.627118644,0.619,-0.008118644,California
52723,2018,California,GOVERNOR,USC Dornsife,LA Times,B/C,767,rv,Online,,,6/6/2018,6/17/2018,43410,142,,FALSE,,,FALSE,FALSE,,general,135,Newsom,10432,Gavin Newsom,DEM,42,0.617647059,0.619,0.001352941,California
55907,2018,California,GOVERNOR,Tulchin Research/J. Wallin Opinion Research,Silicon Valley Community Foundation,,800,lv,Live Phone,,,3/30/2018,4/4/2018,43410,216,,FALSE,,,FALSE,FALSE,,general,135,Newsom,10432,Gavin Newsom,DEM,42,0.566037736,0.619,0.052962264,California
56630,2018,Colorado,GOVERNOR,Magellan,,B/C,500,lv,Live Phone,,,10/29/2018,10/30/2018,43410,7,,FALSE,,,FALSE,FALSE,,general,136,Polis,11206,Jared Polis,DEM,45,0.529411765,0.534,0.004588235,Colorado
56636,2018,Colorado,GOVERNOR,Keating Research/OnSight Public Affairs/Melanson,,B/C,517,lv,Live Phone,,,10/25/2018,10/30/2018,43410,7,,FALSE,,,FALSE,FALSE,,general,136,Polis,11206,Jared Polis,DEM,50,0.543478261,0.534,-0.009478261,Colorado
56340,2018,Colorado,GOVERNOR,YouGov,University of Colorado,B+,800,rv,Online,,,10/12/2018,10/17/2018,43410,20,,FALSE,,,FALSE,FALSE,,general,136,Polis,11206,Jared Polis,DEM,54,0.5625,0.534,-0.0285,Colorado
56269,2018,Colorado,GOVERNOR,Magellan,,B/C,500,lv,Live Phone,,,10/8/2018,10/10/2018,43410,27,,FALSE,,,FALSE,FALSE,,general,136,Polis,11206,Jared Polis,DEM,47,0.540229885,0.534,-0.006229885,Colorado
55979,2018,Colorado,GOVERNOR,Keating Research/Magellan Strategies,Healthier Colorado,,600,lv,Live Phone,,,9/18/2018,9/20/2018,43410,47,,FALSE,,,FALSE,FALSE,,general,136,Polis,11206,Jared Polis,DEM,47,0.540229885,0.534,-0.006229885,Colorado
56131,2018,Colorado,GOVERNOR,Kaiser Family Foundation,Colorado Health Foundation,,1585,rv,Live Phone,,,8/15/2018,9/19/2018,43410,48,,FALSE,,,FALSE,FALSE,,general,136,Polis,11206,Jared Polis,DEM,44,0.571428571,0.534,-0.037428571,Colorado
52760,2018,Colorado,GOVERNOR,PPP,Colorado Democratic Party,A-,608,v,IVR/Online,,,6/27/2018,6/28/2018,43410,131,,TRUE,DEM,,FALSE,FALSE,,general,136,Polis,11206,Jared Polis,DEM,47,0.540229885,0.534,-0.006229885,Colorado
52705,2018,Colorado,GOVERNOR,Strategies 360,SEIU Colorado Small Donor Committee,B/C,500,lv,Live Phone,,,5/29/2018,6/6/2018,43410,153,,FALSE,DEM,,FALSE,FALSE,,general,136,Polis,11206,Jared Polis,DEM,42,0.53164557,0.534,0.00235443,Colorado
56662,2018,Connecticut,GOVERNOR,Gravis Marketing,,B,681,lv,IVR/Online,,,10/30/2018,11/1/2018,43410,5,,FALSE,,,FALSE,FALSE,,general,137,Lamont,12432,Ned Lamont,DEM,46,0.554216867,0.494,-0.060216867,Connecticut
56647,2018,Connecticut,GOVERNOR,Sacred Heart University,Hearst Connecticut Media,B/C,500,lv,Live Phone,,,10/29/2018,10/31/2018,43410,6,,FALSE,,,FALSE,FALSE,,general,137,Lamont,12432,Ned Lamont,DEM,37.6,0.484536082,0.494,0.009463918,Connecticut
56596,2018,Connecticut,GOVERNOR,Emerson College Polling Society,,A-,780,lv,IVR/Online,,,10/27/2018,10/29/2018,43410,8,,FALSE,,,FALSE,FALSE,,general,137,Lamont,12432,Ned Lamont,DEM,45.5,0.536556604,0.494,-0.042556604,Connecticut
56538,2018,Connecticut,GOVERNOR,Quinnipiac,,A-,1201,lv,Live Phone,,,10/22/2018,10/28/2018,43410,9,,FALSE,,,FALSE,FALSE,,general,137,Lamont,12432,Ned Lamont,DEM,47,0.522222222,0.494,-0.028222222,Connecticut
56381,2018,Connecticut,GOVERNOR,Sacred Heart University,Hearst Connecticut Media,B/C,501,lv,Live Phone,,,10/13/2018,10/17/2018,43410,20,,FALSE,,,FALSE,FALSE,,general,137,Lamont,12432,Ned Lamont,DEM,39.5,0.522486772,0.494,-0.028486772,Connecticut
56212,2018,Connecticut,GOVERNOR,PPP,Change Course CT PAC,A-,828,v,,,,10/8/2018,10/9/2018,43410,28,,FALSE,DEM,,FALSE,FALSE,,general,137,Lamont,12432,Ned Lamont,DEM,43,0.530864198,0.494,-0.036864198,Connecticut
56129,2018,Connecticut,GOVERNOR,Quinnipiac,,A-,767,lv,Live Phone,,,10/3/2018,10/8/2018,43410,29,,FALSE,,,FALSE,FALSE,,general,137,Lamont,12432,Ned Lamont,DEM,47,0.546511628,0.494,-0.052511628,Connecticut
54129,2018,Connecticut,GOVERNOR,Sacred Heart University,Hearst Connecticut Media,B/C,501,lv,,,,9/12/2018,9/17/2018,43410,50,,FALSE,,,FALSE,FALSE,,general,137,Lamont,12432,Ned Lamont,DEM,43.1,0.53875,0.494,-0.04475,Connecticut
53804,2018,Connecticut,GOVERNOR,Gravis Marketing,,B,606,lv,IVR/Online,,,8/24/2018,8/27/2018,43410,71,,FALSE,,,FALSE,FALSE,,general,137,Lamont,12432,Ned Lamont,DEM,49,0.550561798,0.494,-0.056561798,Connecticut
53762,2018,Connecticut,GOVERNOR,Quinnipiac,,A-,1029,rv,Live Phone,,,8/16/2018,8/21/2018,43410,77,,FALSE,,,FALSE,FALSE,,general,137,Lamont,12432,Ned Lamont,DEM,46,0.582278481,0.494,-0.088278481,Connecticut
53762,2018,Connecticut,GOVERNOR,Quinnipiac,,A-,1029,rv,Live Phone,,,8/16/2018,8/21/2018,43410,77,,FALSE,,,FALSE,FALSE,,general,137,Lamont,12432,Ned Lamont,DEM,53,0.588888889,0.494,-0.094888889,Connecticut
53763,2018,Connecticut,GOVERNOR,Sacred Heart University,Hearst Connecticut Media,B/C,502,lv,,,,8/16/2018,8/21/2018,43410,77,,FALSE,,,FALSE,FALSE,,general,137,Lamont,12432,Ned Lamont,DEM,40.8,0.525096525,0.494,-0.031096525,Connecticut
56825,2018,Florida,GOVERNOR,Trafalgar Group,,A-,1484,lv,IVR,,,11/4/2018,11/5/2018,43410,1,,FALSE,REP,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,46.6,0.482401656,0.497,0.014598344,Florida
56830,2018,Florida,GOVERNOR,HarrisX,Auto Alliance,B+,600,lv,Online,,,11/3/2018,11/5/2018,43410,1,,FALSE,,TRUE,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48.7,0.512631579,0.497,-0.015631579,Florida
56771,2018,Florida,GOVERNOR,St. Pete Polls,Florida Politics,B+,3088,lv,IVR,,,11/3/2018,11/4/2018,43410,2,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,49.5,0.521601686,0.497,-0.024601686,Florida
56799,2018,Florida,GOVERNOR,HarrisX,Auto Alliance,B+,600,lv,Online,,,11/2/2018,11/4/2018,43410,2,,FALSE,,TRUE,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48.1,0.513340448,0.497,-0.016340448,Florida
56770,2018,Florida,GOVERNOR,Quinnipiac,,A-,1142,lv,Live Phone,,,10/29/2018,11/4/2018,43410,2,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,50,0.537634409,0.497,-0.040634409,Florida
56751,2018,Florida,GOVERNOR,HarrisX,Auto Alliance,B+,600,lv,Online,,,11/1/2018,11/3/2018,43410,3,,FALSE,,TRUE,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48.6,0.516471838,0.497,-0.019471838,Florida
56780,2018,Florida,GOVERNOR,Emerson College Polling Society,,A-,784,lv,IVR/Online,,,11/1/2018,11/3/2018,43410,3,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,50.9,0.52746114,0.497,-0.03046114,Florida
56802,2018,Florida,GOVERNOR,Research Co.,,B-,450,rv,Online,,,11/1/2018,11/3/2018,43410,3,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,47,0.505376344,0.497,-0.008376344,Florida
56703,2018,Florida,GOVERNOR,St. Pete Polls,Florida Politics,B+,2733,lv,IVR,,,11/1/2018,11/2/2018,43410,4,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48.4,0.511087645,0.497,-0.014087645,Florida
56717,2018,Florida,GOVERNOR,HarrisX,Auto Alliance,B+,600,lv,Online,,,10/31/2018,11/2/2018,43410,4,,FALSE,,TRUE,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,49.5,0.524920467,0.497,-0.027920467,Florida
56769,2018,Florida,GOVERNOR,Marist,NBC News,A,595,lv,Live Phone,,,10/30/2018,11/2/2018,43410,4,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,50,0.520833333,0.497,-0.023833333,Florida
56769,2018,Florida,GOVERNOR,Marist,NBC News,A,917,rv,Live Phone,,,10/30/2018,11/2/2018,43410,4,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,50,0.526315789,0.497,-0.029315789,Florida
56756,2018,Florida,GOVERNOR,Gravis Marketing,,B,753,lv,IVR/Online,,,10/29/2018,11/2/2018,43410,4,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48,0.505263158,0.497,-0.008263158,Florida
56686,2018,Florida,GOVERNOR,HarrisX,Auto Alliance,B+,600,lv,Online,,,10/30/2018,11/1/2018,43410,5,,FALSE,,TRUE,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,49.5,0.526595745,0.497,-0.029595745,Florida
73026,2018,Florida,GOVERNOR,HarrisX,Auto Alliance,B+,1400,lv,Online,,,10/26/2018,11/1/2018,43410,5,,FALSE,,TRUE,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,47,0.510869565,0.497,-0.013869565,Florida
56650,2018,Florida,GOVERNOR,HarrisX,Auto Alliance,B+,600,lv,Online,,,10/29/2018,10/31/2018,43410,6,,FALSE,,TRUE,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,49.7,0.534983854,0.497,-0.037983854,Florida
56706,2018,Florida,GOVERNOR,Targoz Market Research,,B/C,558,lv,Online,,,10/28/2018,10/31/2018,43410,6,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,47,0.494736842,0.497,0.002263158,Florida
69584,2018,Florida,GOVERNOR,MWR Strategies,Consumer Energy Alliance,B/C,1005,lv,Live Phone,,,10/25/2018,10/31/2018,43410,6,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,41.3,0.506127451,0.497,-0.009127451,Florida
73027,2018,Florida,GOVERNOR,HarrisX,Auto Alliance,B+,1400,lv,Online,,,10/25/2018,10/31/2018,43410,6,,FALSE,,TRUE,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48,0.52173913,0.497,-0.02473913,Florida
56638,2018,Florida,GOVERNOR,Trafalgar Group,,A-,2543,lv,IVR,,,10/29/2018,10/30/2018,43410,7,,FALSE,REP,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48.4,0.512169312,0.497,-0.015169312,Florida
74940,2018,Florida,GOVERNOR,The Political Matrix/The Listener Group,Inweekly,,1193,lv,IVR,,,10/28/2018,10/30/2018,43410,7,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,43.3,0.461620469,0.497,0.035379531,Florida
56674,2018,Florida,GOVERNOR,Vox Populi Polling,,A/B,696,lv,Online,,,10/27/2018,10/30/2018,43410,7,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,53,0.53,0.497,-0.033,Florida
56711,2018,Florida,GOVERNOR,HarrisX,Auto Alliance,B+,1400,lv,Online,,,10/24/2018,10/30/2018,43410,7,,FALSE,,TRUE,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,44.2,0.513356562,0.497,-0.016356562,Florida
56610,2018,Florida,GOVERNOR,Cygnal Political,,B+,495,lv,Live Phone,,,10/27/2018,10/29/2018,43410,8,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,46.7,0.496808511,0.497,0.000191489,Florida
56640,2018,Florida,GOVERNOR,SSRS,CNN,C,887,rv,Live Phone,,,10/24/2018,10/29/2018,43410,8,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48,0.516129032,0.497,-0.019129032,Florida
56640,2018,Florida,GOVERNOR,SSRS,CNN,C,781,lv,Live Phone,,,10/24/2018,10/29/2018,43410,8,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,49,0.505154639,0.497,-0.008154639,Florida
56554,2018,Florida,GOVERNOR,Suffolk,USA Today,B+,500,lv,Live Phone,,,10/25/2018,10/28/2018,43410,9,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,45,0.505617978,0.497,-0.008617978,Florida
56450,2018,Florida,GOVERNOR,Siena College/NYT Upshot,New York Times,A+,737,lv,Live Phone,,,10/23/2018,10/27/2018,43410,10,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,47.63,0.524097711,0.497,-0.027097711,Florida
56450,2018,Florida,GOVERNOR,Siena College/NYT Upshot,New York Times,A+,737,rv,Live Phone,,,10/23/2018,10/27/2018,43410,10,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,47.74,0.559343878,0.497,-0.062343878,Florida
56498,2018,Florida,GOVERNOR,YouGov,CBS News,B+,991,lv,Online,,,10/23/2018,10/26/2018,43410,11,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,47,0.505376344,0.497,-0.008376344,Florida
56537,2018,Florida,GOVERNOR,U. North Florida,,A/B,1051,lv,Live Phone,,,10/23/2018,10/26/2018,43410,11,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,49,0.532608696,0.497,-0.035608696,Florida
56587,2018,Florida,GOVERNOR,Ipsos,Reuters | U. Virginia Center for Politics,B-,1069,lv,Online,,,10/17/2018,10/25/2018,43410,12,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,50,0.531914894,0.497,-0.034914894,Florida
56587,2018,Florida,GOVERNOR,Ipsos,Reuters | U. Virginia Center for Politics,B-,2000,a,Online,,,10/17/2018,10/25/2018,43410,12,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,47,0.573170732,0.497,-0.076170732,Florida
56419,2018,Florida,GOVERNOR,Gravis Marketing,,B,773,lv,IVR/Online,,,10/22/2018,10/23/2018,43410,14,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,51,0.525773196,0.497,-0.028773196,Florida
56466,2018,Florida,GOVERNOR,Strategic Research Associates,Gray Television,B/C,800,lv,Live Phone,,,10/16/2018,10/23/2018,43410,14,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,45,0.483870968,0.497,0.013129032,Florida
56468,2018,Florida,GOVERNOR,1892 Polling,,B/C,2500,rv,IVR,,,10/20/2018,10/22/2018,43410,15,Ron DeSantis,TRUE,REP,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,46,0.494623656,0.497,0.002376344,Florida
56429,2018,Florida,GOVERNOR,Saint Leo U.,,C/D,698,lv,Online,,,10/16/2018,10/22/2018,43410,15,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48.6,0.569086651,0.497,-0.072086651,Florida
56344,2018,Florida,GOVERNOR,St. Pete Polls,Florida Politics,B+,1575,lv,IVR,,,10/20/2018,10/21/2018,43410,16,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,47.4,0.50533049,0.497,-0.00833049,Florida
56365,2018,Florida,GOVERNOR,SurveyUSA,Bay News 9 | News 13,A,665,lv,Online,,,10/18/2018,10/21/2018,43410,16,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,49,0.538461538,0.497,-0.041461538,Florida
56390,2018,Florida,GOVERNOR,Florida Atlantic University,,A/B,704,lv,IVR/Online,,,10/18/2018,10/21/2018,43410,16,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,41.4,0.530089629,0.497,-0.033089629,Florida
56353,2018,Florida,GOVERNOR,Quinnipiac,,A-,1161,lv,Live Phone,,,10/17/2018,10/21/2018,43410,16,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,52,0.530612245,0.497,-0.033612245,Florida
56335,2018,Florida,GOVERNOR,Schroth Eldon & Associates,Christian Ulvert,B/C,600,lv,Live Phone,,,10/17/2018,10/20/2018,43410,17,,FALSE,DEM,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48,0.533333333,0.497,-0.036333333,Florida
56334,2018,Florida,GOVERNOR,SSRS,CNN,C,872,rv,Live Phone,,,10/16/2018,10/20/2018,43410,17,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,52,0.553191489,0.497,-0.056191489,Florida
56334,2018,Florida,GOVERNOR,SSRS,CNN,C,759,lv,Live Phone,,,10/16/2018,10/20/2018,43410,17,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,54,0.5625,0.497,-0.0655,Florida
56360,2018,Florida,GOVERNOR,OnMessage Inc.,,B/C,2200,lv,Live Phone,,,10/14/2018,10/18/2018,43410,19,Rick Scott,FALSE,REP,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,45,0.483870968,0.497,0.013129032,Florida
56267,2018,Florida,GOVERNOR,St. Pete Polls,Florida Politics,B+,1974,lv,IVR,,,10/15/2018,10/16/2018,43410,21,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,47,0.505920344,0.497,-0.008920344,Florida
56084,2018,Florida,GOVERNOR,Florida Southern College,,,476,lv,Live Phone,,,10/1/2018,10/5/2018,43410,32,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,47.13,0.518196811,0.497,-0.021196811,Florida
56295,2018,Florida,GOVERNOR,Kaiser Family Foundation,,,522,rv,Live Phone,,,9/19/2018,10/2/2018,43410,35,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48,0.545454545,0.497,-0.048454545,Florida
55962,2018,Florida,GOVERNOR,St. Pete Polls,Florida Politics,B+,2313,lv,IVR,,,9/29/2018,9/30/2018,43410,37,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,46.7,0.510940919,0.497,-0.013940919,Florida
55960,2018,Florida,GOVERNOR,PPP,Protect Our Care,A-,779,v,IVR,,,9/28/2018,9/30/2018,43410,37,,FALSE,DEM,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48,0.52173913,0.497,-0.02473913,Florida
74941,2018,Florida,GOVERNOR,The Political Matrix/The Listener Group,Inweekly,,1037,lv,IVR,,,9/27/2018,9/30/2018,43410,37,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,44.5,0.487938596,0.497,0.009061404,Florida
55983,2018,Florida,GOVERNOR,Strategic Research Associates,Gray Television,B/C,800,lv,Live Phone,,,9/17/2018,9/30/2018,43410,37,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,44,0.505747126,0.497,-0.008747126,Florida
55997,2018,Florida,GOVERNOR,Mason-Dixon,Leadership Florida | Florida Press Association,A-,815,lv,,,,9/24/2018,9/27/2018,43410,40,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,45,0.505617978,0.497,-0.008617978,Florida
55848,2018,Florida,GOVERNOR,Quinnipiac,,A-,888,lv,Live Phone,,,9/20/2018,9/24/2018,43410,43,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,54,0.545454545,0.497,-0.048454545,Florida
55924,2018,Florida,GOVERNOR,Cherry Communications,Florida Chamber of Commerce,B/C,622,lv,Live Phone,,,9/19/2018,9/24/2018,43410,43,,FALSE,REP,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48,0.533333333,0.497,-0.036333333,Florida
55868,2018,Florida,GOVERNOR,Marist,NBC News,A,829,rv,Live Phone,,,9/16/2018,9/20/2018,43410,47,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,49,0.544444444,0.497,-0.047444444,Florida
55868,2018,Florida,GOVERNOR,Marist,NBC News,A,600,lv,Live Phone,,,9/16/2018,9/20/2018,43410,47,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48,0.527472527,0.497,-0.030472527,Florida
55834,2018,Florida,GOVERNOR,U. North Florida,,A/B,605,lv,Live Phone,,,9/17/2018,9/19/2018,43410,48,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,47,0.522222222,0.497,-0.025222222,Florida
54103,2018,Florida,GOVERNOR,Florida Atlantic University,,A/B,850,lv,IVR/Online,,,9/13/2018,9/16/2018,43410,51,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,41,0.5125,0.497,-0.0155,Florida
54089,2018,Florida,GOVERNOR,Ipsos,Reuters | U. Virginia Center for Politics,B-,1000,lv,Online,,,9/5/2018,9/12/2018,43410,55,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,50.1,0.53525641,0.497,-0.03825641,Florida
54089,2018,Florida,GOVERNOR,Ipsos,Reuters | U. Virginia Center for Politics,B-,2015,a,Online,,,9/5/2018,9/12/2018,43410,55,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,42,0.545454545,0.497,-0.048454545,Florida
53991,2018,Florida,GOVERNOR,Rasmussen (Pulse Opinion Research),,B,800,lv,IVR/Online,,,9/10/2018,9/11/2018,43410,56,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48,0.533333333,0.497,-0.036333333,Florida
53966,2018,Florida,GOVERNOR,SurveyUSA,News 13,A,634,lv,Online,,,9/7/2018,9/9/2018,43410,58,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,47,0.522222222,0.497,-0.025222222,Florida
53967,2018,Florida,GOVERNOR,Cherry Communications,Florida Chamber of Commerce,B/C,514,lv,Live Phone,,,9/6/2018,9/9/2018,43410,58,,FALSE,REP,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,47,0.522222222,0.497,-0.025222222,Florida
53887,2018,Florida,GOVERNOR,St. Pete Polls,,B+,2240,lv,IVR,,,9/5/2018,9/6/2018,43410,61,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,47.6,0.501580611,0.497,-0.004580611,Florida
53846,2018,Florida,GOVERNOR,Quinnipiac,,A-,785,lv,Live Phone,,,8/30/2018,9/3/2018,43410,64,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,50,0.515463918,0.497,-0.018463918,Florida
53812,2018,Florida,GOVERNOR,PPP,Christian Ulvert,A-,743,v,,,,8/29/2018,8/30/2018,43410,68,,FALSE,DEM,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,48,0.527472527,0.497,-0.030472527,Florida
53845,2018,Florida,GOVERNOR,Gravis Marketing,,B,1225,rv,IVR/Online,,,8/29/2018,8/30/2018,43410,68,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,47,0.510869565,0.497,-0.013869565,Florida
53714,2018,Florida,GOVERNOR,Gravis Marketing,,B,1840,lv,IVR/Online,,,7/13/2018,7/14/2018,43410,115,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,36,0.48,0.497,0.017,Florida
53718,2018,Florida,GOVERNOR,Gravis Marketing,,B,1251,lv,IVR/Online,,,5/31/2018,6/15/2018,43410,144,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,38,0.520547945,0.497,-0.023547945,Florida
53727,2018,Florida,GOVERNOR,Gravis Marketing,,B,2212,lv,,,,2/26/2018,3/19/2018,43410,232,,FALSE,,,FALSE,FALSE,,general,138,Gillum,10440,Andrew Gillum,DEM,33,0.532258065,0.497,-0.035258065,Florida
56749,2018,Georgia,GOVERNOR,Trafalgar Group,,A-,2171,lv,IVR,,,10/30/2018,11/3/2018,43410,3,,FALSE,REP,,FALSE,FALSE,,general,139,Abrams,11363,Stacey Yvonne Abrams,DEM,40.1,0.433513514,0.493,0.059486486,Georgia
